,game_lineups_id,date,game_id,player_id,club_id,player_name,type,position,number,team_captain
538829,2642d57de0ecf399bcb87466882da011,2016-01-31,2609691,264956,583,Jean-Kévin Augustin,substitutes,Centre-Forward,29,0
538830,2a2ddad23eb9c1c7793f4f52d436d538,2016-01-31,2609691,282041,583,Presnel Kimpembe,starting_lineup,Centre-Back,3,0
538831,3c7e4577d8cdf00d021e5410a0e288e3,2016-01-31,2609691,344381,583,Christopher Nkunku,substitutes,Attacking Midfield,33,0
538832,0d1c10524e9da61040cac7898e06bbce,2016-01-30,2609692,5544,995,Johan Audel,substitutes,Left Winger,21,0
538833,adb19ce84062286a2ad92cfb34741128,2016-01-30,2609692,5597,1095,Chaouki Ben Saada,substitutes,Attacking Midfield,18,0
538834,77c7c6e3dc1602c50af9c4006a51c689,2016-01-30,2609692,12149,995,Lorik Cana,starting_lineup,Centre-Back,5,0
538835,1ebe1949e90d9c24795782001ad95169,2016-01-30,2609692,14951,1095,Stéphane Darbion,starting_lineup,Right Winger,8,0
538836,f9bf036bd27d6afbe74c924a2b7cb46c,2016-01-30,2609692,18940,995,Rémy Riou,starting_lineup,Goalkeeper,1,1
538837,83e2991cf41ee3d99a4b4d3466c114cf,2016-01-30,2609692,20463,1095,Corentin Jean,starting_lineup,Centre-Forward,27,0
538838,4e56c6d2ac05eba2177033a8092f326c,2016-01-30,2609692,22377,1095,Fabien Camus,starting_lineup,Left Winger,23,0
538839,638e25285b4fa185619a736e2d615909,2016-01-30,2609692,31952,995,Guillaume Gillet,starting_lineup,Defensive Midfield,27,0
538840,1e6c3e71444946155e791cb7c3799e2d,2016-01-30,2609692,33927,1095,Benjamin Nivet,starting_lineup,Attacking Midfield,10,1
538841,77d5785fc1ceaee3a2d944aea16cfcb7,2016-01-30,2609692,51283,995,Rémi Gomis,starting_lineup,Defensive Midfield,6,0
538842,e16d92317791877cc33ed7209da04bd0,2016-01-30,2609692,52246,995,Kolbeinn Sigthórsson,starting_lineup,Centre-Forward,9,0
538843,2f9bb82b8b05a6c523809a8590e8cfa4,2016-01-30,2609692,55237,995,Oswaldo Vizcarrondo,starting_lineup,Centre-Back,4,0
538844,6eef0eeaf5f89e65abfeaa889813ca9d,2016-01-30,2609692,57134,1095,Matthieu Dreyer,substitutes,Goalkeeper,1,0
538845,74a1289a666e3b524167d7522ad99da0,2016-01-30,2609692,57466,1095,Thiago Xavier,substitutes,Centre-Back,14,0
538846,a843f42dd1779fd72c02332f0ba58002,2016-01-30,2609692,60525,1095,Yoann Court,substitutes,Attacking Midfield,7,0
538847,674662f787a11b732fc988291494ee6f,2016-01-30,2609692,60551,1095,Lossémy Karaboué,starting_lineup,Right-Back,24,0
538848,7c18fec365a3d9cd4f81aa2c6a96f8c5,2016-01-30,2609692,63846,1095,Anele Ngcongca,starting_lineup,Centre-Back,31,0
538849,51d450ace307bc4c18c26a6571abfce7,2016-01-30,2609692,66052,995,Ermir Lenjani,substitutes,Left-Back,3,0
538850,31606e38392c5e7db0c36f17e355a38f,2016-01-30,2609692,66398,995,Wilfried Moimbé,starting_lineup,Left-Back,13,0
538851,04596bdec53635d0152c18c8223578bf,2016-01-30,2609692,93732,1095,Chris Mavinga,substitutes,Centre-Back,3,0
538852,d3266519d98b01262a106c3f26fc9ce9,2016-01-30,2609692,93759,1095,Matthieu Saunier,starting_lineup,Centre-Back,5,0
538853,2a0bca36a39ca521af53842297fa67a8,2016-01-30,2609692,111783,995,Alejandro Bedoya,starting_lineup,Attacking Midfield,7,0
538854,edddef5ed9a448a16063f4cb7c14f449,2016-01-30,2609692,127188,995,Maxime Dupé,substitutes,Goalkeeper,30,0
538855,f42adab502afd62328c8f416ba975968,2016-01-30,2609692,135492,995,Youssouf Sabaly,starting_lineup,Right-Back,14,0
538856,8852638ad54503524a6b28b2604dde20,2016-01-30,2609692,170460,1095,Jessy Pi,starting_lineup,Defensive Midfield,25,0
538857,4b11ea1fa9ed3a9b9e8bc1feac123e09,2016-01-30,2609692,174835,995,Adryan,starting_lineup,Left Winger,23,0
538858,048ad99465211f04c9abb1b35dcea01c,2016-01-30,2609692,190780,995,Emiliano Sala,substitutes,Centre-Forward,22,0
538859,5164b724584cd535be0ae4b64cb69fb9,2016-01-30,2609692,215977,995,Adrien Thomasson,starting_lineup,Right Winger,8,0
538860,70d0cb88b0a70e399a22e483afd2c3b5,2016-01-30,2609692,229853,995,Birama Touré,substitutes,Defensive Midfield,12,0
538861,bece90714c32bbf06010cb89667736c4,2016-01-30,2609692,236400,995,Léo Dubois,substitutes,Right-Back,15,0
538862,fb2d0bed25614a465f94537bf6f25fba,2016-01-30,2609692,275361,1095,Karim Azamoum,substitutes,Central Midfield,19,0
538863,5de28b8ba8c23abb261c0e5974ac0b02,2016-01-30,2609692,276255,995,Yacine Bammou,substitutes,Centre-Forward,10,0
538864,0dc0d1504d5fbe3b2ac1a1d7f940fc06,2016-01-30,2609692,292820,1095,Aloïs Confais,starting_lineup,Defensive Midfield,33,0
538865,9a0bdf03ea90f0b69c6ed4c82d764a31,2016-01-30,2609692,318507,1095,Paul Bernardoni,starting_lineup,Goalkeeper,40,0
538866,2f665298e1403e8f0aa7a0e2103d0214,2016-01-30,2609692,342364,1095,Babacar Gueye,substitutes,Centre-Forward,9,0
538867,bb6cf64f603d64c5065e7419d189b0f1,2016-01-30,2609692,394906,1095,Charles Traoré,starting_lineup,Left-Back,28,0
538868,4f1e6f2139b515d899c89b5b4c12edf3,2016-01-31,2609693,3525,273,Sylvain Armand,starting_lineup,Centre-Back,22,0
538869,7b3075a685af84a19dc48eb096288671,2016-01-31,2609693,8885,40,Jaroslav Plasil,starting_lineup,Central Midfield,18,1
538870,a4bb4771b3ece551c83dfed328a760b9,2016-01-31,2609693,20081,273,Gelson Fernandes,starting_lineup,Central Midfield,6,0
538871,01f814e16b9642fa0218b06e9f4132a8,2016-01-31,2609693,22628,273,Benoît Costil,starting_lineup,Goalkeeper,1,0
538872,6393a8beadc041082bd5958c83b55bb2,2016-01-31,2609693,28348,273,Olivier Sorin,substitutes,Goalkeeper,16,0
538873,08f3f0d82b6b27c3d3699fc1a3f24254,2016-01-31,2609693,37920,273,Kamil Grosicki,substitutes,Left Winger,10,0
538874,5a6ec7a2d72695c8cb7aec4a60a72bb1,2016-01-31,2609693,39717,40,Diego Contento,starting_lineup,Left-Back,3,0
538875,6b116785a4869b366f5194e67f02a898,2016-01-31,2609693,39906,273,Romain Danzé,starting_lineup,Right-Back,29,1
538876,94fe519fdd8e798997939bb8af30054d,2016-01-31,2609693,43458,40,Clément Chantôme,starting_lineup,Defensive Midfield,11,0
538877,2fa34756d7b4a6a57788c9dee05fdff4,2016-01-31,2609693,56795,273,Cheikh M'Bengue,starting_lineup,Left-Back,3,0
538878,a77227d87251900042a3c5ab02696b74,2016-01-31,2609693,66415,40,Abdou Traoré,substitutes,Central Midfield,7,0
538879,5d9ef680b105cc00ba3c0328b71d1829,2016-01-31,2609693,76293,273,Giovanni Sio,starting_lineup,Centre-Forward,13,0
538880,306d30f3e821e9e5701c77c6be1bfdf5,2016-01-31,2609693,78082,40,Cheick Diabaté,starting_lineup,Centre-Forward,14,0
538881,fe9636349fb5336c68b9efe441ab79b8,2016-01-31,2609693,82389,273,Fallou Diagne,substitutes,Centre-Back,14,0
538882,e3afb78d08fc978860ef1657c8f526a3,2016-01-31,2609693,84301,273,Benjamin André,starting_lineup,Central Midfield,21,0
538883,0d049ed16641560a4520e25106c642c4,2016-01-31,2609693,118303,273,Mehdi Zeffane,substitutes,Right-Back,2,0
538884,da445e5d6aba6244d358a0e5008a3c04,2016-01-31,2609693,122582,273,Juan Fernando Quintero,starting_lineup,Attacking Midfield,11,0
538885,186d72ff57f8ea14e465d8885c3d3ffe,2016-01-31,2609693,126528,40,Maxime Poundjé,substitutes,Left-Back,29,0
538886,7f2e8f1439737f905863506f23d350e9,2016-01-31,2609693,127187,273,Abdoulaye Doucouré,substitutes,Central Midfield,8,0
538887,3c93a642253f73f40aa8530ad8cfead5,2016-01-31,2609693,127610,273,Mexer,starting_lineup,Centre-Back,4,0
538888,e4c8f9b60d36b623099235f847b640b9,2016-01-31,2609693,148955,273,Paul-Georges Ntep,starting_lineup,Centre-Forward,7,0
538889,e81f768dc25ec7b3c24165029e274ab9,2016-01-31,2609693,160080,273,Yacouba Sylla,starting_lineup,Defensive Midfield,20,0
538890,65c057e5afd1a9a956eba78f805a52be,2016-01-31,2609693,170767,40,André Poko,starting_lineup,Right-Back,17,0
538891,cbc1eeb51b9bb4ccd51995acf461b5f4,2016-01-31,2609693,187392,40,Thomas Touré,substitutes,Left Winger,13,0
538892,31fb27278b0d6ea0e36f9a6ebc3c1eda,2016-01-31,2609693,193938,40,Diego Rolán,starting_lineup,Left Winger,9,0
538893,45a697af1d543f3b1290efa87d106115,2016-01-31,2609693,216569,273,Jérémie Boga,substitutes,Attacking Midfield,17,0
538894,1d6a5bec72a48ef47693e392009af90b,2016-01-31,2609693,225004,40,Valentín Vada,starting_lineup,Central Midfield,23,0
538895,d8366a81ad374afc8c7cd4acf6e1b2cc,2016-01-31,2609693,238720,40,Jérôme Prior,starting_lineup,Goalkeeper,30,0
538896,27187a0b437752aabd7c0e5ad3c5d9b2,2016-01-31,2609693,281608,40,Lucas Bobe,substitutes,Goalkeeper,40,0
538897,b72bcc54ec6ad844c3d2229125ed8c8f,2016-01-31,2609693,288230,273,Ousmane Dembélé,substitutes,Right Winger,23,0
538898,8be90aa136ca1a70da343c4a1b56f38c,2016-01-31,2609693,291110,40,Enzo Crivelli,substitutes,Centre-Forward,27,0
538899,77cfe1e6a3360159a59994c687d6cb2a,2016-01-31,2609693,291140,40,Cédric Yambéré,starting_lineup,Centre-Back,21,0
538900,eaf45ab130aa58ee5f04897d1a98a01c,2016-01-31,2609693,306186,40,Jean Ambrose,substitutes,Centre-Back,33,0
538901,a3df33b48baf047f6f74e29d37b40466,2016-01-31,2609693,354352,40,Frédéric Guilbert,starting_lineup,Centre-Back,26,0
538902,9bb1dae2bd1e9d9d0b9ce48237a99fa0,2016-01-31,2609693,371926,40,Baba Traoré,substitutes,Right-Back,34,0
538903,b0e037b6baa6e4a78a11259886c55615,2016-01-31,2609693,400485,40,Adam Ounas,starting_lineup,Right Winger,22,0
538904,a23cb81c755871c38a56aa21c6495aab,2016-01-30,2609694,8498,1158,Florent Chaigneau,substitutes,Goalkeeper,30,0
538905,74107d7734a1b2dc6eb3e7e84ea4feda,2016-01-30,2609694,12028,1421,Kossi Agassa,substitutes,Goalkeeper,16,0
538906,df25559ac96e8f98e493f29aaaa746ec,2016-01-30,2609694,12101,1421,Franck Signorino,starting_lineup,Left-Back,3,0
538907,d1f570acaae7b0951c1c9be2172a7587,2016-01-30,2609694,12508,1158,Yann Jouffre,starting_lineup,Right Midfield,8,1
538908,bf4a3e00fe9d02f5598f4d3a4b077842,2016-01-30,2609694,25758,1421,Jaba Kankava,starting_lineup,Defensive Midfield,4,0
538909,242c4af026c7e61fa1db21e2b93ef0e5,2016-01-30,2609694,31101,1421,Mickaël Tacalfred,starting_lineup,Centre-Back,22,1
538910,2ad9aa17906a3c7b73b73637c11e7093,2016-01-30,2609694,33905,1421,Mohamed Fofana,starting_lineup,Centre-Back,2,0
538911,4b2bec537a43583c9bd18fa6fc1642b2,2016-01-30,2609694,41242,1421,David N'Gog,substitutes,Centre-Forward,24,0
538912,67e4229c5b322fb0b8fea5bd61450d3c,2016-01-30,2609694,51035,1421,Johny Placide,starting_lineup,Goalkeeper,30,0
538913,d43fa0938f4de43bda921e5ca4c5c910,2016-01-30,2609694,55042,1421,Diego Rigonato,starting_lineup,Left Midfield,11,0
538914,3bcee6ee4294a9f33218ef8f60cdae3f,2016-01-30,2609694,57376,1421,Antoine Devaux,starting_lineup,Right Midfield,6,0
538915,884d5a2ca2c09e85db2cac7f2404a446,2016-01-30,2609694,59957,1158,Benjamin Moukandjo,starting_lineup,Centre-Forward,12,0
538916,38e1e2ca4031c0b90ed7dd1045ccebc7,2016-01-30,2609694,60539,1158,Lamine Gassama,starting_lineup,Right-Back,25,0
538917,fd5b5b68b6394d2ad0cdc837170c293f,2016-01-30,2609694,60578,1421,Prince Oniangué,starting_lineup,Defensive Midfield,8,0
538918,897cc136d6473ca96c5c375a6d4b8509,2016-01-30,2609694,75282,1158,François Bellugou,starting_lineup,Defensive Midfield,6,0
538919,5e9bce4e0e0df2196c86d641b795392f,2016-01-30,2609694,80293,1421,Aïssa Mandi,starting_lineup,Centre-Back,23,0
538920,fde01856f8064d920d192488585c43b0,2016-01-30,2609694,81663,1158,Zargo Touré,starting_lineup,Centre-Back,5,0
538921,62cf9359afacc54e31fcdc5211a59aef,2016-01-30,2609694,93678,1421,Gaëtan Charbonnier,substitutes,Centre-Forward,10,0
538922,1b90f1ea8c02636c168a94d58dca9544,2016-01-30,2609694,93744,1158,Pape Paye,substitutes,Right-Back,29,0
538923,231d6fff0295d82c2dffe136c6207bfc,2016-01-30,2609694,98315,1158,Walid Mesloub,substitutes,Central Midfield,17,0
538924,c8bdfea2aa61ca9f1994954f629026ab,2016-01-30,2609694,111048,1158,Benjamin Jeannot,substitutes,Centre-Forward,22,0
538925,018b73de6db3d11f1712c0f84a9b4139,2016-01-30,2609694,111063,1421,Atila Turan,substitutes,Left-Back,15,0
538926,eefff7ce8ba31919e3cc3bbfaf09c6b6,2016-01-30,2609694,112022,1158,Maxime Barthelmé,starting_lineup,Left Midfield,28,0
538927,c330e25c74e20832878f2389e091754e,2016-01-30,2609694,120651,1158,Vincent Le Goff,substitutes,Left-Back,4,0
538928,2e5617658333c96f2d3ed9f986e51fed,2016-01-30,2609694,122116,1421,Nicolas de Préville,starting_lineup,Centre-Forward,12,0
538929,f267b52effd4c7aeadafdcfbcc0036e5,2016-01-30,2609694,127181,1158,Benjamin Lecomte,starting_lineup,Goalkeeper,40,0
538930,71bc6b1bf674189839076696623238e1,2016-01-30,2609694,127213,1421,Alexi Peuget,substitutes,Defensive Midfield,19,0
538931,b05f3de14b8994bd99816ea49ea47661,2016-01-30,2609694,146099,1158,Remi Mulumba,substitutes,Defensive Midfield,21,0
538932,2ed1840957bebc4b638b47d3d6660884,2016-01-30,2609694,146805,1158,Majeed Waris,starting_lineup,Centre-Forward,9,0
538933,0e0b0c3db1d0c85d15e202a76eafac12,2016-01-30,2609694,170986,1158,Raphaël Guerreiro,starting_lineup,Left-Back,14,0
538934,9d30c5840c454d54418fccc3030e3d2a,2016-01-30,2609694,181477,1421,Thievy Bifouma,substitutes,Right Winger,9,0
538935,c148e18a20e77109aca478e0df776ad3,2016-01-30,2609694,203516,1421,Nuke Mfulu,substitutes,Defensive Midfield,26,0
538936,41cd7998190a0cd714ab7ed2329e1791,2016-01-30,2609694,215652,1158,Rafidine Abdullah,starting_lineup,Defensive Midfield,13,0
538937,5f5d25c59e0d81d0a311df8f8a235369,2016-01-30,2609694,255220,1158,Romain Philippoteaux,substitutes,Right Midfield,19,0
538938,19abbca6236a7745b18238cacdc029eb,2016-01-30,2609694,297070,1421,Hamari Traoré,starting_lineup,Right-Back,27,0
538939,724d47a765c2c7bbe0164561d717033b,2016-01-30,2609694,353205,1158,Hamadou Karamoko,starting_lineup,Centre-Back,18,0
538940,a89fd1484666f437e7aaaa4eab5240d6,2016-01-30,2609695,4796,3558,Kader Mangane,substitutes,Centre-Back,15,0
538941,9d85f035307c38f0fe7172123fa9b9d7,2016-01-30,2609695,4811,969,Hilton,starting_lineup,Centre-Back,4,1
538942,e8325956252388cf10a11b5ea013e189,2016-01-30,2609695,5303,969,Souleymane Camara,starting_lineup,Centre-Forward,19,0
538943,579734c3b4963daf8da3df804800ed49,2016-01-30,2609695,5339,3558,Jérémie Bréchet,starting_lineup,Centre-Back,5,0
538944,d428af64e4969901c596f53879799ede,2016-01-30,2609695,5686,969,Laurent Pionnier,starting_lineup,Goalkeeper,1,0
538945,e83d98b001f91656896881310a6d7004,2016-01-30,2609695,22386,969,Daniel Congré,starting_lineup,Centre-Back,3,0
538946,0f82e2c2f36feae89009d5940248f485,2016-01-30,2609695,23918,3558,David Ducourtioux,starting_lineup,Central Midfield,6,1
538947,d46c7f733319586d32f98a47df1dfbeb,2016-01-30,2609695,39893,3558,Jérôme Le Moigne,starting_lineup,Defensive Midfield,8,0
538948,d7eee7b343c167f8869f4958211ad726,2016-01-30,2609695,49872,969,Djamel Bakar,substitutes,Centre-Forward,28,0
538949,cd77d8e206cd0cbae8c51d719ff1eb47,2016-01-30,2609695,57449,969,Jamel Saihi,substitutes,Defensive Midfield,23,0
538950,eea2b655db4f53a87f7d87d5de9dc6d3,2016-01-30,2609695,63226,3558,Jules Goda,substitutes,Goalkeeper,30,0
538951,48d387a07d1fe3c0e353f5127e51a992,2016-01-30,2609695,76386,969,Mustapha Yatabaré,starting_lineup,Centre-Forward,9,0
538952,106220ad03e71fa24c6f753aac9c6a95,2016-01-30,2609695,77740,3558,Alassane Touré,starting_lineup,Right-Back,13,0
538953,a8ba2b603fde100f119e5deee776fbfe,2016-01-30,2609695,77826,969,Ryad Boudebouz,starting_lineup,Attacking Midfield,10,0
538954,ffc3c690920ea52df4f3830a23bed443,2016-01-30,2609695,89450,3558,Alexandre Coeff,substitutes,Centre-Back,29,0
538955,83b13968400c11db3ef79cc0c239cfa4,2016-01-30,2609695,89637,969,William Rémy,starting_lineup,Defensive Midfield,21,0
538956,15eb2f51eea2c2c496385055bb5c6907,2016-01-30,2609695,98351,969,Kévin Bérigaud,substitutes,Centre-Forward,26,0
538957,5763d71ab4e5c2b0665094e201c7b637,2016-01-30,2609695,106181,3558,Jacques Zoua,starting_lineup,Centre-Forward,19,0
538958,1c8f27bdd08c06fc2591f7c74bd58a1e,2016-01-30,2609695,111494,3558,John Tshibumbu,substitutes,Centre-Forward,24,0
538959,a1737d4bbf40d1420f9d6c95f3272265,2016-01-30,2609695,127076,969,Jérôme Roussillon,starting_lineup,Left-Back,24,0
538960,6c0963a0e7002afa3221f14a01ae3831,2016-01-30,2609695,127128,969,Mathieu Deplagne,starting_lineup,Right-Back,25,0
538961,d3b43f20bf20669de352699d21da69ae,2016-01-30,2609695,127140,969,Jonathan Ligali,substitutes,Goalkeeper,30,0
538962,6095d80ed2f56964df224cbf71bbae31,2016-01-30,2609695,127142,969,Jonas Martin,starting_lineup,Central Midfield,8,0
538963,d8ad1acf4bec869d16a7656aecfa0147,2016-01-30,2609695,138949,3558,Mohamed Larbi,starting_lineup,Attacking Midfield,10,0
538964,538af9252fd3785712b52f562227ef69,2016-01-30,2609695,143039,3558,Damjan Djokovic,starting_lineup,Central Midfield,23,0
538965,7ea4486d2f6953a0c46e45e2486aa38c,2016-01-30,2609695,148597,3558,Clément Maury,starting_lineup,Goalkeeper,1,0
538966,f404e29681e93f3f4f17d1d527aaf92d,2016-01-30,2609695,149446,969,Bryan Dabo,starting_lineup,Central Midfield,14,0
538967,f2030daa7bf8e14621bb4b04e67d3bba,2016-01-30,2609695,198473,3558,Kevin Mayi,substitutes,Right Winger,7,0
538968,6e12c5e1fbc3dc3f480d2a368e69d9b7,2016-01-30,2609695,203540,3558,Amos Youga,substitutes,Defensive Midfield,18,0
538969,4670e21d78ec4d6fd86f3d7ce1df3f1b,2016-01-30,2609695,216508,3558,Rodéric Filippi,starting_lineup,Centre-Back,4,0
538970,543df3a5d1cfd1f5be4ded59918510a6,2016-01-30,2609695,220878,3558,Issiaga Sylla,substitutes,Left-Back,3,0
538971,beb9ef39943673dc0575cf2959914d9d,2016-01-30,2609695,231941,3558,Khalid Boutaïb,starting_lineup,Centre-Forward,9,0
538972,ebd8115f484cf45c1655619078656b07,2016-01-30,2609695,282900,3558,Pablo Martínez,starting_lineup,Left-Back,21,0
538973,40a767e00389886bb28047ea20e2850d,2016-01-30,2609695,284732,969,Ramy Bensebaini,substitutes,Left-Back,15,0
538974,9af46727eea46d62d6480f46171d8da1,2016-01-30,2609695,290587,969,Ellyes Skhiri,substitutes,Defensive Midfield,13,0
538975,60c99781d3ac6f16371b476be1b59922,2016-01-30,2609695,392810,969,Casimir Ninga,substitutes,Centre-Forward,29,0
538976,15740eff3277aa7c056d7df31449b891,2016-01-29,2609696,5348,1082,Florent Balmont,substitutes,Central Midfield,4,0
538977,99cfb378b9b00e5d123d19b0ee37fdf6,2016-01-29,2609696,6270,244,Yohann Pelé,starting_lineup,Goalkeeper,16,0
538978,04cf33a3b64dfed948bf726d2390168f,2016-01-29,2609696,14949,1082,Rio Mavuba,starting_lineup,Central Midfield,24,1
538979,a7fa8d9c378ed67b01d9361537dfac95,2016-01-29,2609696,17348,1082,Steeve Elana,substitutes,Goalkeeper,16,0
538980,d33344eb20ef8dc00c09a0996f986ce6,2016-01-29,2609696,27300,244,Rolando,starting_lineup,Centre-Back,6,0
538981,ac594dd04b39efae0c66b72e0f9e2b3b,2016-01-29,2609696,29311,1082,Mounir Obbadi,starting_lineup,Central Midfield,8,0
538982,9ede896e14b8ef0b4f3023308f434cd2,2016-01-29,2609696,30757,1082,Renato Civelli,starting_lineup,Centre-Back,5,0
538983,f13ceff23393e54d3bdfabd24131ed96,2016-01-29,2609696,37760,1082,Vincent Enyeama,starting_lineup,Goalkeeper,1,0
538984,7cac3ac025720f6047da36f0dc1fa180,2016-01-29,2609696,39883,1082,Morgan Amalfitano,substitutes,Right Midfield,31,0
538985,b30b67efb40b89ca40355178c24c222f,2016-01-29,2609696,40014,244,Alaixys Romao,substitutes,Defensive Midfield,20,0
538986,c89ef6ae6b7d897fd7d72ea658c72eab,2016-01-29,2609696,43722,244,Mauricio Isla,starting_lineup,Defensive Midfield,18,0
538987,a69853276c76c45c2f2be7522b3b41a7,2016-01-29,2609696,44709,244,Paolo De Ceglie,substitutes,Left-Back,25,0
538988,9499b198be401a49d0123bf5df4b2900,2016-01-29,2609696,60577,244,Nicolas N'Koulou,starting_lineup,Centre-Back,3,1
538989,58fdad8fd9307599c00eb11dcd32205b,2016-01-29,2609696,93664,244,Abdelaziz Barrada,substitutes,Central Midfield,19,0
538990,3c3f759582e06cc2255b7c0053934fb0,2016-01-29,2609696,93690,244,Brice Dja Djedje,starting_lineup,Right-Back,26,0
538991,b574e9a95b39e4a8a78c8b87d2ec9eee,2016-01-29,2609696,102744,1082,Sébastien Corchia,starting_lineup,Right-Back,2,0
538992,2f6688c4e8057c9fe188ffeb3aeaa593,2016-01-29,2609696,111482,1082,Eric Bauthéac,starting_lineup,Left Winger,11,0
538993,eaad62320864c1c1aaf5b2ebcdaab9f3,2016-01-29,2609696,113707,244,Rémy Cabella,starting_lineup,Attacking Midfield,13,0
538994,d4119192a9a75b95719aefe2763749f6,2016-01-29,2609696,126673,1082,Adama Soumaoro,starting_lineup,Centre-Back,23,0
538995,54772a9d09f4253b84f171005bdaf8a3,2016-01-29,2609696,146373,244,Antoine Rabillard,substitutes,Second Striker,28,0
538996,455b97747e3bacfad42849d5c9c93e20,2016-01-29,2609696,157500,1082,Lenny Nangis,substitutes,Left Winger,15,0
538997,a4ffe3e4d4eb8c8ea27e3a3d56685da5,2016-01-29,2609696,162029,244,Javier Manquillo,starting_lineup,Left-Back,2,0
538998,77204ee4a614a16c42161da5bfa6766d,2016-01-29,2609696,174694,1082,Rony Lopes,substitutes,Right Winger,32,0
538999,8f5b173c342917a5001d6d6445b747a8,2016-01-29,2609696,179184,244,Michy Batshuayi,starting_lineup,Centre-Forward,22,0
539000,2b3f24586420f3dc12d611fa0c6f9ce1,2016-01-29,2609696,182579,244,Karim Rekik,substitutes,Centre-Back,4,0
539001,4e65984e5c370116e0d7092d0a9fef1d,2016-01-29,2609696,187847,1082,Yassine Benzia,starting_lineup,Centre-Forward,9,0
539002,d06b642fcd56a25e52d1aa4026f9e6c5,2016-01-29,2609696,190685,244,Bouna Sarr,starting_lineup,Right Midfield,17,0
539003,5ece5c44f38f1ffddee7f07b131e2041,2016-01-29,2609696,205503,1082,Ibrahim Amadou,starting_lineup,Defensive Midfield,6,0
539004,4769097e069fece887c3db34c5f181fc,2016-01-29,2609696,215679,244,Georges-Kevin N'Koudou,starting_lineup,Left Winger,14,0
539005,9ad2175a0fb782ab3701e3f16be7896a,2016-01-29,2609696,218118,244,Lucas Silva,starting_lineup,Defensive Midfield,8,0
539006,8448e887615bde220b08a063769321b8,2016-01-29,2609696,222636,244,Florian Escales,substitutes,Goalkeeper,40,0
539007,187ef41bbd3e4496f8624f90761c4990,2016-01-29,2609696,232271,1082,Sofiane Boufal,starting_lineup,Right Winger,7,0
539008,3241c653e19bcc1ff5fa2fd4c1febd2a,2016-01-29,2609696,264567,1082,Baptiste Guillaume,substitutes,Centre-Forward,27,0
539009,0f0ed28852431ebab48a806294a1ef6f,2016-01-29,2609696,274484,1082,Youssouf Koné,substitutes,Left-Back,3,0
539010,caa634634220c9b9c03d5ff8ce129331,2016-01-29,2609696,353366,1082,Benjamin Pavard,starting_lineup,Left-Back,28,0
539011,489d77c2979a24e08883d880e55bd984,2016-01-29,2609696,354361,244,Frank Anguissa,substitutes,Central Midfield,29,0
539012,9226156df3a392cad9e07e532b38b896,2016-01-30,2609697,5293,595,Sébastien Squillaci,starting_lineup,Centre-Back,5,1
539013,2983d024a6bee8d02d6006b46cada94a,2016-01-30,2609697,5457,595,Gaël Danic,starting_lineup,Left Winger,8,0
539014,80606275d3607a176fbf55d82cba397c,2016-01-30,2609697,6803,1041,Henri Bedimo,substitutes,Left-Back,3,0
539015,dfd1fb010ea49be151f3f9ae37a8db16,2016-01-30,2609697,14948,595,Brandão,starting_lineup,Centre-Forward,11,0
539016,6e05f30fdcab8d69a41fe78e14f0eba4,2016-01-30,2609697,22860,595,Jesper Hansen,substitutes,Goalkeeper,1,0
539017,d26e8d22a6c7d09685363e6b52084752,2016-01-30,2609697,23960,1041,Jérémy Morel,starting_lineup,Left-Back,15,0
539018,663536be852c61060b19dabf83a8d95c,2016-01-30,2609697,27490,595,Jean-Louis Leca,starting_lineup,Goalkeeper,16,0
539019,43e8407315136cdfae269444682d7a73,2016-01-30,2609697,28335,1041,Christophe Jallet,starting_lineup,Right-Back,13,0
539020,82daf50d8a440a1c03a75a21e5995c52,2016-01-30,2609697,40687,1041,Mathieu Valbuena,starting_lineup,Left Winger,19,0
539021,db8aa3f8a480d2fa5f0395f510912fcc,2016-01-30,2609697,44688,595,Gilles Cioni,starting_lineup,Right-Back,29,0
539022,c2aa8ac9cf340047623cc270e916efdd,2016-01-30,2609697,45237,595,Julian Palmieri,starting_lineup,Left-Back,15,0
539023,8b745eb4e006fec2284bd2c632a5925e,2016-01-30,2609697,57480,1041,Mapou Yanga-Mbiwa,starting_lineup,Centre-Back,2,0
539024,550be1557a49ca56d679b5f770b0c4b3,2016-01-30,2609697,60542,1041,Maxime Gonalons,starting_lineup,Defensive Midfield,21,1
539025,d15b909268007810240a1f61a283bd81,2016-01-30,2609697,60543,1041,Mathieu Gorgelin,substitutes,Goalkeeper,30,0
539026,c12bbc802f7f309d68d372f9b98f5b51,2016-01-30,2609697,60561,1041,Anthony Lopes,starting_lineup,Goalkeeper,1,0
539027,e0bf4d3c0052ff9fbe50f55736f7b83f,2016-01-30,2609697,61892,1041,Rafael,substitutes,Right-Back,20,0
539028,072ec33f0c6594a301ab5adf722ca6ec,2016-01-30,2609697,72479,1041,Clément Grenier,substitutes,Central Midfield,7,0
539029,6a437ce6ba4a88b97c88afb4bf3b2d64,2016-01-30,2609697,80191,595,Mehdi Mostefa,starting_lineup,Defensive Midfield,14,0
539030,3c181973447e1a81d631a1a1c56388f0,2016-01-30,2609697,93720,1041,Alexandre Lacazette,starting_lineup,Centre-Forward,10,0
539031,3339a42137c631656265e1f507a2f89e,2016-01-30,2609697,111026,595,Mathieu Peybernes,starting_lineup,Centre-Back,17,0
